# {"t_start": 1556387814.8088303, "env_id": "SuperMarioBros-v1"} 
r,l,t
252.0,27,75162.962037
251.0,29,75164.894432
252.0,27,75166.711962
252.0,27,75168.577225
252.0,27,75170.287269
252.0,27,75171.920864
252.0,27,75173.581972
252.0,27,75175.297721
409.0,748,75222.273639
252.0,27,75223.892286
252.0,27,75225.477157
252.0,27,75227.056338
252.0,27,75228.637122
404.0,748,75277.337597
252.0,27,75278.950998
252.0,27,75280.84878
249.0,27,75282.896998
252.0,27,75284.837043
252.0,27,75286.6118
252.0,27,75288.320575
250.0,27,75290.113904
252.0,27,75291.919454
252.0,27,75293.791517
252.0,27,75295.654697
252.0,27,75297.307064
252.0,27,75299.165162
252.0,27,75300.897888
252.0,27,75302.763681
252.0,27,75304.882636
252.0,27,75306.752105
250.0,27,75308.435645
252.0,27,75310.274523
249.0,27,75312.250777
409.0,748,75360.186205
252.0,27,75361.78168
252.0,27,75363.350572
252.0,27,75365.146829
252.0,27,75366.902946
252.0,27,75368.696457
252.0,27,75370.661802
252.0,27,75372.591204
252.0,27,75374.411309
249.0,27,75376.23234
250.0,27,75377.967818
252.0,27,75379.627734
252.0,27,75381.456091
252.0,27,75383.267527
252.0,27,75385.149466
409.0,748,75436.171011
252.0,27,75438.052699
249.0,27,75439.93074
252.0,27,75441.733837
249.0,27,75443.455778
252.0,27,75445.336393
252.0,27,75446.953922
252.0,27,75448.558572
252.0,27,75450.432216
252.0,27,75452.13435
409.0,748,75504.204116
252.0,27,75505.978785
252.0,27,75507.731333
252.0,27,75509.528584
252.0,27,75511.310964
252.0,27,75513.370707
252.0,27,75515.036882
251.0,28,75517.009719
595.0,167,75527.20123
251.0,30,75528.985147
251.0,30,75530.766602
251.0,30,75532.534924
251.0,30,75534.371362
698.0,566,75571.76747
236.0,35,75573.944349
251.0,30,75575.779514
251.0,30,75577.688872
251.0,30,75579.731009
251.0,30,75581.634328
641.0,78,75586.598452
620.0,209,75599.42959
251.0,30,75601.271971
251.0,30,75603.113343
251.0,30,75605.038122
251.0,30,75606.997581
251.0,30,75608.864328
240.0,33,75610.842277
245.0,31,75612.768363
251.0,30,75614.89208
251.0,30,75616.796293
251.0,30,75618.600875
587.0,234,75633.880857
251.0,30,75635.878201
251.0,30,75637.886317
251.0,30,75639.892702
581.0,226,75654.296496
251.0,30,75656.261507
247.0,31,75658.117041
243.0,35,75660.2399
251.0,30,75662.215119
251.0,30,75664.131176
571.0,272,75681.242565
251.0,30,75683.046121
251.0,30,75684.922286
244.0,35,75687.274819
251.0,30,75689.136613
251.0,30,75690.991774
249.0,30,75692.883662
250.0,30,75694.909456
251.0,30,75696.82902
251.0,30,75698.621199
248.0,30,75700.526988
251.0,30,75702.587532
248.0,29,75704.407622
251.0,30,75706.277471
251.0,28,75708.076965
236.0,35,75710.146236
251.0,30,75711.912322
251.0,30,75713.665395
251.0,30,75715.368484
250.0,30,75717.079077
251.0,30,75718.792771
251.0,30,75720.540167
251.0,30,75722.546307
251.0,30,75724.474504
578.0,472,75754.59757
251.0,30,75756.479956
251.0,30,75758.424768
251.0,30,75760.406595
251.0,30,75762.243474
251.0,30,75764.109156
251.0,30,75766.127264
251.0,30,75768.234107
251.0,30,75770.063161
251.0,30,75771.896056
248.0,29,75773.592915
251.0,30,75775.336796
675.0,555,75811.234992
251.0,30,75813.164795
631.0,185,75825.182096
251.0,30,75826.898313
537.0,521,75860.087931
250.0,30,75862.067238
251.0,30,75864.172861
251.0,30,75866.030535
251.0,30,75867.914553
251.0,30,75869.699472
612.0,147,75878.401634
251.0,30,75880.133533
251.0,30,75881.939413
251.0,30,75883.74589
791.0,283,75902.499565
240.0,33,75904.550972
251.0,30,75906.739725
251.0,30,75908.92129
251.0,30,75910.893889
250.0,30,75912.865728
251.0,30,75914.718619
251.0,30,75916.554868
622.0,251,75931.836039
251.0,30,75933.711733
251.0,30,75936.218613
249.0,30,75938.5374
251.0,30,75940.641115
251.0,30,75943.146861
251.0,30,75945.402061
251.0,30,75947.632433
251.0,30,75949.474301
251.0,30,75951.416198
251.0,30,75953.376632
251.0,30,75955.344836
251.0,30,75957.290485
248.0,30,75959.216374
240.0,33,75961.255891
251.0,30,75963.022656
251.0,30,75965.042301
251.0,30,75966.993428
250.0,30,75968.998522
251.0,30,75971.270894
248.0,29,75973.351401
618.0,160,75983.856112
251.0,30,75985.843186
251.0,30,75987.616131
251.0,30,75989.434192
251.0,30,75991.172708
251.0,30,75992.951487
251.0,30,75995.116637
251.0,30,75997.173652
251.0,30,75999.512598
251.0,30,76001.620039
238.0,33,76003.859702
250.0,30,76005.690655
251.0,30,76007.490421
251.0,30,76009.259662
251.0,30,76010.964966
251.0,30,76012.700919
251.0,30,76014.515735
252.0,30,76016.354899
251.0,30,76018.671956
251.0,30,76020.870689
251.0,30,76022.82815
251.0,30,76024.781602
249.0,30,76026.594232
251.0,30,76028.435942
251.0,30,76030.417814
251.0,30,76032.363599
251.0,30,76034.210479
251.0,30,76036.036408
251.0,30,76037.988631
251.0,30,76039.973024
607.0,156,76050.144963
251.0,30,76051.947973
251.0,30,76053.908845
251.0,30,76055.900566
251.0,30,76057.826954
237.0,36,76060.051078
251.0,30,76062.231668
537.0,748,76111.890177
251.0,30,76114.066806
251.0,30,76116.259152
251.0,30,76118.268847
251.0,30,76120.240215
251.0,30,76122.179892
250.0,30,76124.152212
251.0,30,76126.107173
251.0,30,76128.066331
764.0,247,76144.220309
251.0,30,76146.072008
251.0,30,76147.928625
251.0,30,76149.963909
251.0,30,76151.924488
251.0,30,76153.784993
251.0,30,76155.733677
251.0,30,76157.511275
251.0,30,76159.278623
249.0,30,76161.028189
251.0,30,76162.912085
251.0,30,76164.776865
251.0,30,76166.554549
251.0,30,76168.280691
251.0,30,76170.125594
251.0,30,76172.009292
251.0,30,76174.162937
251.0,30,76176.360087
250.0,30,76178.423212
251.0,30,76180.662379
251.0,30,76182.600439
243.0,35,76184.885537
251.0,30,76186.838963
251.0,30,76188.889692
251.0,30,76190.790123
250.0,30,76192.742625
251.0,30,76194.589008
251.0,30,76196.450248
251.0,30,76198.403064
568.0,285,76218.292817
251.0,30,76220.257362
240.0,33,76222.579149
251.0,30,76224.746387
251.0,30,76226.969824
244.0,35,76229.523976
251.0,30,76231.633863
249.0,29,76233.522333
251.0,30,76235.322016
251.0,30,76237.178195
252.0,29,76239.118419
251.0,30,76241.031311
251.0,30,76242.866585
599.0,259,76259.374918
251.0,30,76261.347893
251.0,30,76263.309961
647.0,128,76271.021058
251.0,30,76272.990469
251.0,30,76275.268523
248.0,29,76277.314993
251.0,30,76279.323563
251.0,30,76281.249339
251.0,30,76283.102456
250.0,30,76284.943498
251.0,30,76286.920895
251.0,30,76288.84159
251.0,30,76290.617194
251.0,30,76292.479423
250.0,30,76294.258981
581.0,315,76314.428803
251.0,30,76316.478754
251.0,30,76318.37117
251.0,30,76320.239668
251.0,30,76322.042768
248.0,28,76323.695101
251.0,30,76325.531101
251.0,30,76327.36759
249.0,31,76329.267251
251.0,30,76331.193894
538.0,485,76363.067119
252.0,27,76364.836896
252.0,27,76366.804262
249.0,27,76368.941043
735.0,188,76380.947428
249.0,31,76383.0402
251.0,30,76385.211056
252.0,27,76386.965421
252.0,27,76388.915968
252.0,27,76390.827459
564.0,356,76414.737736
251.0,30,76416.892112
248.0,30,76418.89502
251.0,30,76420.935501
631.0,83,76426.169897
251.0,30,76428.112529
252.0,30,76430.004151
251.0,30,76431.85384
635.0,190,76444.273236
251.0,30,76446.201504
251.0,30,76448.053436
251.0,30,76450.022314
251.0,30,76452.109572
251.0,30,76454.028337
251.0,30,76455.840803
251.0,30,76457.775489
599.0,252,76473.297827
251.0,30,76475.013373
248.0,31,76476.797376
252.0,27,76478.470411
252.0,27,76480.123179
249.0,27,76481.930989
252.0,27,76484.084715
252.0,27,76485.939667
252.0,27,76487.693651
252.0,27,76489.576908
607.0,299,76507.78065
556.0,370,76531.407556
251.0,30,76533.73219
251.0,30,76535.614385
251.0,30,76538.097971
251.0,30,76540.914589
251.0,30,76543.244171
727.0,173,76553.910239
251.0,30,76555.71587
615.0,288,76574.12264
404.0,748,76623.08893
252.0,27,76624.812926
249.0,27,76626.417814
252.0,27,76627.995983
252.0,27,76629.626041
252.0,27,76631.28161
252.0,27,76632.997137
252.0,27,76635.058988
252.0,27,76637.097142
252.0,27,76638.911708
252.0,27,76640.767417
603.0,176,76651.947573
251.0,30,76653.902014
252.0,27,76655.435183
409.0,748,76707.84999
252.0,27,76710.092164
248.0,27,76711.968732
249.0,27,76713.758988
409.0,748,76794.566377
252.0,27,76799.356435
252.0,27,76802.991233
252.0,28,76805.565006
252.0,27,76808.275692
252.0,27,76810.192069
252.0,27,76812.393744
252.0,27,76815.702827
252.0,27,76818.955516
252.0,27,76821.879673
252.0,27,76823.533814
252.0,27,76825.169663
252.0,27,76826.872577
409.0,748,76881.229774
252.0,27,76882.945489
252.0,27,76884.727726
252.0,27,76886.585842
252.0,27,76888.527676
252.0,27,76890.44511
252.0,27,76892.298054
252.0,27,76894.089486
249.0,27,76895.69657
251.0,29,76897.535327
252.0,27,76899.441958
252.0,27,76901.228037
251.0,27,76903.022263
252.0,27,76904.985129
252.0,27,76906.715346
249.0,27,76908.431769
239.0,30,76910.40784
252.0,27,76912.168322
252.0,27,76913.956743
398.0,748,76967.036647
252.0,27,76968.783729
252.0,27,76970.459983
252.0,27,76972.245039
513.0,630,77015.375816
251.0,30,77017.416867
251.0,30,77019.666937
251.0,30,77021.702097
409.0,748,77070.617357
252.0,27,77072.213035
252.0,27,77073.848355
252.0,27,77075.521183
252.0,27,77077.216962
589.0,324,77099.065614
251.0,30,77101.282566
251.0,30,77103.351973
251.0,30,77105.320332
251.0,30,77107.525354
802.0,203,77121.374894
252.0,27,77122.984926
252.0,27,77124.612281
252.0,27,77126.357632
252.0,27,77128.174342
252.0,27,77129.972095
249.0,27,77132.193261
252.0,27,77134.358932
252.0,27,77136.264676
252.0,27,77138.094799
252.0,27,77139.937512
252.0,27,77141.675924
252.0,27,77143.394479
252.0,27,77145.070985
249.0,27,77146.826984
252.0,27,77148.633818
252.0,27,77150.392214
252.0,27,77152.077714
252.0,27,77153.762388
252.0,27,77155.446317
249.0,27,77157.075036
252.0,27,77158.696155
252.0,27,77160.348811
252.0,27,77162.107751
252.0,27,77164.000448
249.0,27,77166.320595
251.0,27,77168.107374
252.0,27,77169.933466
252.0,27,77171.709912
252.0,27,77173.728871
250.0,27,77175.610529
249.0,27,77177.860728
252.0,27,77179.527145
252.0,27,77181.176012
252.0,27,77182.869948
252.0,27,77184.565627
252.0,27,77186.241363
252.0,27,77187.972461
252.0,27,77189.686005
252.0,27,77191.410335
252.0,27,77193.149115
252.0,27,77195.123494
252.0,27,77197.130871
252.0,27,77199.08467
404.0,748,77248.096989
250.0,29,77250.013901
252.0,27,77251.86974
252.0,27,77253.553861
252.0,27,77255.170384
252.0,27,77256.824341
252.0,27,77258.718542
252.0,27,77260.665448
252.0,27,77262.44828
252.0,27,77264.099788
249.0,27,77265.693741
252.0,27,77267.348317
252.0,27,77268.950024
252.0,27,77270.500311
252.0,27,77272.122132
252.0,27,77273.858512
252.0,27,77275.811115
252.0,27,77277.678661
252.0,27,77279.486391
247.0,28,77281.308067
252.0,27,77282.967354
252.0,27,77284.672578
252.0,27,77286.417226
252.0,27,77288.124153
252.0,27,77289.845183
252.0,27,77291.891459
252.0,27,77293.944048
249.0,27,77295.894822
252.0,27,77297.926091
250.0,29,77299.813309
252.0,27,77301.53349
252.0,27,77303.261821
409.0,748,77354.149452
252.0,27,77356.119461
252.0,27,77357.819482
249.0,27,77359.995578
252.0,27,77362.599425
252.0,27,77368.894882
252.0,27,77371.112241
252.0,27,77372.918512
247.0,27,77374.697741
252.0,27,77377.013021
409.0,748,77429.842217
248.0,27,77431.448793
252.0,27,77433.24001
252.0,27,77434.932119
252.0,27,77436.61838
252.0,27,77438.463218
252.0,27,77440.350907
252.0,27,77442.246435
252.0,27,77444.148864
252.0,27,77446.062819
252.0,27,77447.817255
252.0,27,77449.546177
252.0,27,77451.332252
252.0,27,77453.124837
252.0,27,77454.95969
252.0,27,77456.741262
252.0,27,77458.550356
252.0,27,77460.524437
252.0,27,77462.794876
248.0,27,77466.850471
249.0,27,77468.511411
252.0,27,77471.374506
252.0,27,77474.820985
252.0,27,77476.800342
252.0,27,77479.890759
252.0,27,77482.538707
252.0,27,77484.37074
252.0,27,77486.447882
252.0,27,77488.489012
252.0,27,77490.769607
250.0,27,77492.948525
249.0,27,77494.767578
252.0,27,77496.626577
252.0,27,77498.324797
252.0,27,77499.933943
252.0,27,77501.545257
252.0,27,77503.227003
252.0,27,77504.999612
248.0,27,77506.790179
252.0,27,77508.432449
249.0,27,77510.092944
250.0,27,77511.706123
252.0,27,77513.289905
252.0,27,77515.340878
250.0,28,77517.559724
404.0,748,77573.497804
252.0,27,77575.67402
251.0,29,77578.069804
252.0,27,77580.395653
252.0,27,77582.751412
252.0,27,77584.932411
252.0,27,77586.812576
252.0,27,77588.603105
252.0,27,77590.61972
252.0,27,77592.727465
252.0,27,77594.557379
252.0,27,77596.500345
252.0,27,77598.713782
252.0,27,77600.485513
252.0,27,77602.154177
252.0,27,77603.975042
252.0,27,77605.710975
252.0,27,77607.743335
671.0,683,77659.055106
251.0,30,77661.032012
249.0,31,77664.517539
251.0,30,77666.795613
251.0,30,77669.204692
251.0,30,77672.370449
251.0,30,77675.971144
251.0,30,77679.700651
251.0,30,77682.70847
251.0,30,77685.785965
236.0,35,77690.632161
251.0,30,77696.053987
248.0,30,77699.391234
251.0,30,77704.264871
250.0,30,77709.3876
250.0,30,77714.005783
251.0,30,77717.866775
251.0,30,77719.807115
251.0,30,77721.874094
251.0,30,77723.809167
248.0,31,77726.037964
251.0,30,77728.116441
251.0,30,77730.27334
251.0,30,77733.496275
251.0,30,77735.596599
251.0,30,77737.607893
251.0,30,77741.370194
249.0,29,77743.540303
251.0,30,77745.978657
252.0,31,77748.204691
552.0,407,77782.700673
712.0,339,77809.258404
1023.0,246,77827.508948
623.0,249,77849.083754
251.0,30,77851.589293
248.0,29,77853.953473
251.0,30,77856.699559
251.0,30,77859.912295
251.0,30,77862.393948
607.0,209,77887.898833
251.0,30,77890.065979
243.0,33,77892.272025
249.0,30,77894.282641
549.0,362,77923.600937
251.0,30,77925.966107
252.0,27,77927.932258
251.0,28,77929.987437
252.0,27,77932.061009
251.0,30,77934.131032
251.0,30,77935.939967
251.0,31,77938.082047
621.0,138,77948.720905
251.0,30,77951.02606
251.0,30,77953.296326
409.0,748,78010.087519
252.0,27,78011.932956
252.0,27,78013.78974
252.0,27,78015.828317
252.0,27,78017.562613
252.0,27,78019.743441
252.0,27,78021.543563
252.0,27,78024.09457
252.0,27,78025.888596
252.0,27,78027.940737
252.0,27,78030.1992
241.0,30,78033.088596
250.0,27,78035.542477
252.0,27,78038.960227
252.0,27,78041.44304
252.0,27,78043.279561
252.0,27,78045.082366
252.0,27,78047.150304
252.0,27,78049.482698
252.0,27,78052.658604
252.0,27,78055.771541
252.0,27,78059.129615
252.0,27,78061.162137
252.0,27,78063.129089
605.0,115,78071.50039
542.0,748,78126.147448
252.0,27,78128.244089
252.0,27,78130.472008
252.0,27,78132.619691
252.0,27,78134.723812
252.0,27,78137.102784
252.0,27,78138.873062
252.0,27,78140.559645
252.0,27,78142.445357
252.0,27,78144.420274
252.0,27,78146.553894
252.0,27,78148.460962
252.0,27,78150.349301
252.0,27,78152.327131
248.0,27,78154.133816
252.0,27,78155.848935
249.0,27,78157.50297
252.0,27,78159.230281
239.0,30,78161.287897
252.0,27,78163.164202
249.0,27,78164.911369
252.0,27,78166.717683
252.0,27,78168.396629
241.0,34,78170.532722
252.0,27,78172.349153
252.0,27,78174.171192
250.0,27,78175.83386
249.0,27,78177.809667
252.0,27,78179.525737
249.0,27,78181.354251
252.0,27,78183.117622
252.0,27,78184.812491
252.0,27,78186.494375
252.0,27,78188.301977
252.0,27,78190.072004
252.0,27,78192.146771
252.0,27,78194.314173
249.0,27,78196.275338
252.0,27,78198.345081
252.0,27,78200.165607
252.0,27,78201.942129
404.0,748,78257.224457
252.0,27,78259.596206
252.0,27,78261.364903
252.0,27,78263.281973
238.0,32,78266.123884
252.0,27,78268.160196
252.0,27,78270.037581
252.0,27,78271.977714
252.0,27,78273.610759
252.0,27,78275.55846
249.0,27,78277.339347
250.0,29,78279.313938
252.0,27,78280.969201
252.0,27,78282.687486
251.0,30,78284.80992
251.0,30,78286.988986
252.0,27,78288.833144
252.0,27,78290.976772
252.0,27,78292.669459
252.0,27,78294.51391
249.0,27,78296.359044
252.0,27,78298.219785
252.0,27,78299.967243
252.0,27,78302.088762
252.0,27,78303.81844
252.0,27,78305.482897
252.0,27,78307.255824
252.0,27,78309.157068
252.0,27,78310.846186
252.0,27,78312.620672
252.0,27,78314.31828
252.0,27,78316.116213
252.0,27,78317.939947
252.0,27,78319.748489
252.0,27,78321.911607
252.0,27,78323.972811
252.0,27,78325.920145
252.0,27,78327.909576
252.0,27,78330.205301
250.0,27,78332.203433
252.0,27,78334.272439
252.0,27,78336.205159
252.0,27,78338.050342
252.0,27,78339.993244
252.0,27,78341.769162
249.0,27,78343.424907
252.0,27,78345.237127
252.0,27,78346.928381
409.0,748,78400.267782
252.0,27,78402.05532
252.0,27,78403.752757
252.0,27,78405.438806
252.0,27,78407.221774
409.0,748,78456.043633
409.0,748,78507.723638
252.0,27,78509.324255
252.0,27,78510.961925
252.0,27,78512.740896
1024.0,288,78532.423012
251.0,30,78534.443373
591.0,283,78552.921369
251.0,30,78554.862751
695.0,537,78589.821532
251.0,30,78592.061715
249.0,30,78594.186612
252.0,30,78596.316736
251.0,30,78598.231668
251.0,30,78600.376822
251.0,30,78602.545809
251.0,30,78604.573116
249.0,30,78606.497323
250.0,31,78608.484753
252.0,31,78610.401127
251.0,30,78612.441503
625.0,144,78621.73977
615.0,98,78628.045429
250.0,30,78629.946624
251.0,30,78632.160969
244.0,35,78634.91028
251.0,30,78637.040855
251.0,30,78639.179246
251.0,30,78641.170742
1306.0,339,78662.610477
251.0,30,78664.528015
251.0,30,78666.44271
251.0,30,78668.36491
251.0,30,78670.137498
251.0,30,78672.04505
251.0,30,78673.992682
251.0,30,78676.01627
251.0,30,78678.200503
251.0,30,78680.447461
251.0,30,78682.569588
600.0,235,78697.371721
251.0,30,78699.438407
251.0,30,78701.431361
615.0,109,78708.377954
251.0,30,78710.298061
251.0,30,78712.424997
251.0,30,78714.853778
244.0,35,78717.253357
251.0,30,78719.406766
251.0,30,78721.315716
251.0,30,78723.347995
251.0,30,78725.213383
248.0,29,78727.007209
251.0,30,78728.845022
251.0,30,78730.804821
711.0,442,78760.185064
251.0,30,78761.994088
249.0,30,78763.85979
251.0,30,78765.806886
250.0,30,78767.98262
251.0,30,78770.289938
251.0,30,78772.482986
251.0,30,78774.563719
251.0,30,78776.569062
600.0,221,78790.6393
251.0,30,78792.546676
251.0,30,78794.559347
251.0,30,78796.697811
251.0,30,78799.068203
249.0,30,78801.213516
540.0,400,78827.274551
251.0,30,78829.177685
775.0,338,78851.775191
251.0,30,78853.870461
246.0,35,78856.53483
251.0,30,78858.480266
251.0,30,78860.387031
251.0,30,78862.224764
589.0,332,78883.295828
251.0,30,78885.180391
251.0,30,78886.93539
251.0,30,78888.778807
252.0,27,78890.394586
243.0,33,78892.435091
251.0,30,78894.202178
251.0,30,78896.182582
251.0,30,78898.383509
249.0,30,78900.415625
251.0,30,78902.305
251.0,30,78904.224619
251.0,30,78906.32086
251.0,30,78908.337706
250.0,30,78910.221048
628.0,80,78915.273175
240.0,33,78917.439732
251.0,30,78919.392684
251.0,30,78921.253842
580.0,217,78934.937378
251.0,30,78937.133736
252.0,27,78939.249429
252.0,27,78941.263578
409.0,748,78989.596983
252.0,27,78991.439963
252.0,27,78993.084735
252.0,27,78994.842839
251.0,29,78996.601967
249.0,27,78998.308251
252.0,27,78999.99454
252.0,27,79001.694352
252.0,27,79003.357397
249.0,27,79005.074946
252.0,27,79006.788737
252.0,27,79008.496921
252.0,27,79010.146971
249.0,28,79011.809892
252.0,27,79013.621853
252.0,27,79015.729323
252.0,27,79017.468688
252.0,27,79019.217278
252.0,27,79020.8151
252.0,27,79022.531589
252.0,27,79024.223883
409.0,748,79070.856043
252.0,27,79072.540334
252.0,27,79074.173932
252.0,27,79075.839392
252.0,27,79077.409332
249.0,27,79078.99683
252.0,27,79080.588808
252.0,27,79082.211962
252.0,27,79083.8052
252.0,27,79085.63956
252.0,27,79087.457055
252.0,27,79089.213799
409.0,748,79140.091007
252.0,27,79142.156567
252.0,27,79144.184756
252.0,27,79146.047294
252.0,27,79147.974771
250.0,28,79149.710888
252.0,27,79151.410727
252.0,27,79153.244944
252.0,27,79155.129395
252.0,27,79156.928445
252.0,27,79158.729067
587.0,249,79175.929943
251.0,30,79177.891816
237.0,36,79180.29944
251.0,30,79182.405937
240.0,33,79184.78767
252.0,31,79186.937928
251.0,30,79188.817198
251.0,30,79190.874563
624.0,131,79199.354613
708.0,354,79222.840787
251.0,30,79224.865729
756.0,271,79242.902737
1021.0,311,79262.084932
251.0,30,79264.072546
251.0,30,79265.952593
251.0,30,79267.809237
251.0,30,79269.888849
251.0,30,79271.944705
251.0,30,79273.850164
251.0,30,79275.667244
251.0,30,79277.628425
250.0,31,79279.814919
251.0,30,79281.765431
248.0,30,79283.744648
252.0,30,79285.832326
251.0,30,79287.875445
251.0,30,79289.669247
251.0,30,79291.514212
251.0,30,79293.585752
251.0,30,79295.69627
1000.0,382,79319.869097
251.0,30,79321.89567
251.0,30,79323.871902
251.0,30,79325.737182
250.0,30,79327.640787
251.0,30,79329.659379
251.0,30,79331.980079
584.0,226,79347.210268
251.0,30,79349.131135
251.0,30,79350.995451
251.0,30,79352.982136
626.0,206,79365.35368
251.0,30,79367.121546
251.0,30,79368.908935
252.0,29,79370.626689
251.0,30,79372.499452
251.0,30,79374.521336
251.0,30,79376.499059
252.0,29,79378.417363
251.0,30,79380.269869
251.0,30,79382.222767
251.0,30,79384.298061
251.0,30,79386.167202
251.0,30,79388.163813
251.0,30,79390.550604
251.0,30,79392.823314
251.0,30,79394.916073
251.0,30,79396.948187
251.0,30,79398.923059
251.0,30,79400.776961
251.0,30,79402.844592
578.0,227,79418.368402
251.0,30,79420.308766
250.0,30,79422.283161
251.0,30,79424.313315
251.0,30,79426.19081
252.0,31,79428.114352
251.0,30,79430.136098
244.0,35,79432.380074
251.0,30,79434.194532
251.0,30,79436.056777
250.0,30,79437.759085
251.0,30,79439.49406
251.0,30,79441.282109
250.0,30,79443.159929
251.0,30,79444.96247
723.0,333,79466.526582
251.0,30,79468.32578
251.0,30,79470.171215
251.0,30,79471.975566
237.0,35,79474.159658
251.0,30,79475.967375
251.0,31,79477.826807
245.0,35,79480.040276
251.0,30,79481.782652
251.0,30,79483.557645
251.0,30,79485.427811
251.0,30,79487.360932
251.0,30,79489.200616
251.0,30,79490.949048
249.0,31,79492.745381
251.0,30,79494.56924
251.0,30,79496.601559
251.0,30,79498.869685
251.0,30,79501.069881
251.0,30,79503.200579
251.0,30,79505.272922
251.0,30,79507.159273
251.0,30,79508.991421
251.0,30,79510.720384
249.0,30,79512.566324
251.0,30,79514.556206
251.0,30,79516.444563
580.0,381,79542.047476
251.0,30,79543.89771
251.0,30,79545.614152
251.0,30,79547.429144
765.0,440,79577.184261
251.0,30,79579.060981
251.0,28,79580.905837
251.0,30,79583.048948
251.0,30,79585.025705
251.0,30,79586.949279
251.0,30,79588.784725
251.0,31,79590.689077
251.0,30,79592.534608
245.0,35,79594.694425
251.0,30,79596.683886
251.0,30,79598.484095
251.0,30,79600.267266
251.0,30,79602.117808
251.0,30,79604.193977
252.0,30,79605.928676
251.0,30,79607.626579
251.0,30,79609.504763
251.0,30,79611.320091
251.0,30,79613.381999
251.0,30,79615.564202
248.0,28,79617.519901
251.0,30,79619.56492
251.0,30,79621.496413
618.0,95,79627.238764
251.0,30,79629.034074
249.0,31,79630.961302
251.0,30,79632.898587
251.0,30,79635.198359
251.0,30,79637.317025
251.0,30,79639.33528
251.0,30,79641.226953
251.0,30,79643.124959
596.0,357,79666.757455
249.0,30,79668.709508
251.0,30,79670.453908
252.0,30,79672.256761
632.0,149,79681.272918
250.0,34,79683.562663
248.0,28,79685.413451
579.0,283,79703.259496
251.0,30,79705.281924
252.0,31,79707.142434
251.0,30,79708.952638
240.0,34,79710.900667
251.0,30,79712.689153
251.0,28,79714.415621
251.0,30,79716.267163
251.0,30,79718.061193
251.0,30,79719.781375
586.0,240,79735.633569
602.0,130,79744.105804
251.0,30,79745.865705
251.0,30,79747.601161
250.0,30,79749.538017
251.0,30,79751.279271
626.0,136,79759.69167
251.0,30,79761.592131
251.0,30,79763.55969
251.0,30,79765.515628
770.0,195,79777.713194
249.0,30,79779.455821
409.0,748,79827.198439
232.0,40,79829.644646
230.0,40,79831.976426
230.0,40,79834.4138
231.0,41,79837.14956
232.0,40,79840.195918
234.0,39,79842.729434
232.0,40,79845.452266
409.0,748,79893.628255
232.0,40,79896.051122
233.0,41,79898.490738
230.0,40,79900.778115
231.0,40,79903.236285
230.0,40,79905.626332
409.0,748,79953.848043
232.0,41,79956.561354
232.0,40,79959.072588
232.0,40,79961.626512
232.0,40,79964.350858
234.0,40,79966.826289
232.0,40,79969.277868
232.0,40,79971.582134
232.0,40,79973.855316
232.0,40,79976.099076
235.0,39,79978.349032
231.0,39,79980.588059
232.0,40,79982.911114
232.0,40,79985.443503
409.0,748,80031.897052
235.0,39,80034.657248
232.0,40,80037.485159
232.0,40,80040.1067
235.0,39,80042.473499
232.0,40,80044.890421
232.0,40,80047.147257
232.0,40,80049.465058
232.0,40,80051.875621
235.0,39,80054.327526
234.0,40,80056.67409
232.0,40,80059.094423
238.0,38,80061.635331
233.0,41,80064.026688
537.0,748,80111.750383
232.0,40,80114.470337
232.0,40,80117.320375
232.0,40,80119.937577
232.0,40,80122.412032
233.0,42,80125.111888
236.0,40,80127.519479
231.0,41,80130.055507
232.0,40,80132.490501
232.0,40,80135.031929
232.0,40,80137.587326
232.0,40,80140.162626
231.0,40,80143.132197
232.0,40,80145.577756
232.0,40,80148.150239
232.0,40,80150.589026
232.0,40,80152.962425
232.0,40,80155.353158
232.0,40,80157.763381
409.0,748,80206.717984
232.0,40,80209.466384
231.0,39,80211.900045
231.0,40,80214.506724
232.0,40,80217.186683
231.0,39,80219.762939
232.0,40,80222.242574
232.0,40,80224.679827
232.0,40,80227.174112
232.0,40,80229.632892
231.0,41,80231.926573
232.0,40,80234.512218
235.0,39,80236.982112
232.0,40,80240.091226
235.0,39,80242.740685
232.0,40,80245.370599
232.0,40,80247.763111
232.0,40,80250.451924
232.0,40,80253.157725
230.0,41,80255.73329
230.0,40,80258.435782
404.0,748,80306.751957
231.0,40,80309.004565
232.0,40,80311.316274
232.0,40,80313.76368
232.0,40,80316.392208
232.0,40,80318.870761
404.0,748,80366.977177
232.0,40,80369.422953
231.0,40,80371.687836
232.0,40,80374.038507
409.0,748,80422.603399
232.0,40,80425.261664
231.0,40,80427.633674
232.0,40,80430.004393
230.0,40,80432.304163
232.0,40,80434.727156
232.0,40,80437.150146
232.0,40,80440.10415
232.0,40,80442.831834
231.0,40,80445.409674
232.0,40,80447.820927
232.0,40,80450.162352
234.0,39,80452.396049
231.0,39,80454.741518
234.0,39,80457.150675
236.0,40,80460.076178
232.0,40,80462.834049
232.0,41,80465.507877
235.0,39,80467.882275
230.0,40,80470.223921
230.0,41,80472.588013
232.0,40,80475.04206
235.0,39,80477.405421
409.0,748,80523.236901
232.0,40,80525.560505
230.0,40,80528.279486
232.0,41,80530.757722
231.0,40,80533.263162
